initial position index,timestep,posD,thetaD,dposD,dthetaD,FD
74,85,-0.000133758,0.000276521,0.000319473,-0.000529919,-0.003217759
74,86,-0.000121506,0.000256119,0.000290451,-0.000492203,-0.002974143
74,87,-0.000110366,0.000237171,0.000264044,-0.000457038,-0.00274852
74,88,-0.000100239,0.00021958,0.000240019,-0.000424265,-0.002539604
74,89,-9.10E-05,0.000203252,0.000218162,-0.000393734,-0.002346198
74,90,-8.27E-05,0.000188101,0.000198279,-0.000365302,-0.002167187
74,91,-7.51E-05,0.000174046,0.000180194,-0.000338835,-0.002001515
74,92,-6.81E-05,0.00016101,0.000163743,-0.000314208,-0.00184829
74,93,-6.19E-05,0.000148924,0.000148782,-0.000291299,-0.001706479
74,94,-5.62E-05,0.00013772,0.000135177,-0.000269996,-0.00157536
74,95,-5.10E-05,0.000127337,0.000122805,-0.000250193,-0.001454105
74,96,-4.63E-05,0.000117716,0.000111556,-0.00023179,-0.001342
74,97,-4.20E-05,0.000108804,0.000101328,-0.000214693,-0.001238371
74,98,-3.81E-05,0.00010055,9.20E-05,-0.000198815,-0.001142593
74,99,-3.46E-05,9.29E-05,8.36E-05,-0.000184073,-0.001054087
74,100,-3.13E-05,8.58E-05,7.59E-05,-0.00017039,-0.000972312
75,0,-0.123115578,0,0,0,-1.999999931
75,1,-0.126319761,-0.001603138,-0.160418003,-0.080313616,-1.999999931
75,2,-0.135982499,-0.006450235,-0.323346867,-0.162513556,-1.999999841
75,3,-0.152254363,-0.014654612,-0.491290801,-0.248494839,-1.999999523
75,4,-0.16936873,-0.023395669,-0.365587803,-0.18942631,1.759178625
75,5,-0.181196859,-0.029676331,-0.226665595,-0.125237936,1.999999229
75,6,-0.18755606,-0.03345496,-0.091807867,-0.064075336,1.999999382
75,7,-0.188569286,-0.03482302,0.040959702,-0.004466497,1.999999287
75,8,-0.184281202,-0.033813705,0.173581311,0.055033899,1.999998959
75,9,-0.174658849,-0.030402521,0.307998916,0.11586923,1.999998046
75,10,-0.15959115,-0.024506856,0.446180832,0.179506069,1.999997967
75,11,-0.139061599,-0.016071744,0.581419469,0.243088895,1.891182714
75,12,-0.119207592,-0.008100937,0.412294701,0.156218305,-1.999963868
75,13,-0.106013935,-0.003525959,0.247980789,0.07297665,-1.999923255
75,14,-0.097891487,-0.0015159,0.158404741,0.02772381,-1.096481017
75,15,-0.090227217,0.000253022,0.225040221,0.060895912,0.840223956
75,16,-0.082026413,0.002292371,0.185267442,0.041272107,-0.510283684
75,17,-0.074883408,0.003820479,0.172083151,0.035283589,-0.194977508
75,18,-0.068303085,0.005097069,0.15710045,0.028671456,-0.23123891
75,19,-0.06229566,0.006127054,0.143405906,0.022929137,-0.226426547
75,20,-0.056813342,0.006942436,0.130816947,0.017920183,-0.221638216
75,21,-0.051811001,0.007572199,0.119382754,0.013629923,-0.214271276
75,22,-0.047245898,0.008042672,0.108934094,0.009939974,-0.20733077
75,23,-0.043080489,0.008376333,0.099380171,0.006775933,-0.200074295
75,24,-0.039277217,0.008594593,0.090812027,0.004158559,-0.19044089
75,25,-0.035807967,0.008713234,0.082666053,0.001785157,-0.186808193
75,26,-0.032650679,0.008744223,0.075202433,-0.000232634,-0.179000064
75,27,-0.029773375,0.008703804,0.068657518,-0.001792315,-0.167453203
75,28,-0.027147558,0.008605914,0.062620486,-0.003111791,-0.160417256
75,29,-0.024752368,0.008460222,0.057119926,-0.004187099,-0.152507349
75,30,-0.022567494,0.008275746,0.052099612,-0.00505482,-0.144876869
75,31,-0.020574577,0.008060223,0.047518026,-0.005742545,-0.137423885
75,32,-0.018756978,0.007820282,0.043330479,-0.006278041,-0.130258495
75,33,-0.017099913,0.007561439,0.039488866,-0.006689589,-0.123483037
75,34,-0.015588923,0.007288892,0.036024907,-0.006964537,-0.116150763
75,35,-0.014210609,0.007007206,0.032853867,-0.007147461,-0.109767291
75,36,-0.012953506,0.006719904,0.029963656,-0.00724585,-0.103462908
75,37,-0.011806967,0.006430057,0.027325272,-0.007274993,-0.097481607
75,38,-0.010761336,0.00614022,0.024918326,-0.007245325,-0.091743135
75,39,-0.009807769,0.005852542,0.022722327,-0.007166874,-0.086271853
75,40,-0.008938201,0.005568797,0.020718858,-0.007048242,-0.081060971
75,41,-0.008145273,0.005290441,0.018891088,-0.006896927,-0.076106492
75,42,-0.007422265,0.005018648,0.017223669,-0.006719425,-0.071402734
75,43,-0.006763046,0.004754353,0.015702676,-0.006521315,-0.066942204
75,44,-0.006162017,0.00449828,0.014315191,-0.00630751,-0.062720432
75,45,-0.005614073,0.004250973,0.013049623,-0.006082137,-0.058727011
75,46,-0.00511455,0.004012823,0.011895297,-0.005848772,-0.054955084
75,47,-0.004659194,0.003784089,0.010842545,-0.005610425,-0.051395197
75,48,-0.004244123,0.003564916,0.00988227,-0.005369781,-0.048042184
75,49,-0.0038658,0.003355353,0.009006421,-0.005128985,-0.04488394
75,50,-0.003520981,0.003155376,0.008208281,-0.004889508,-0.041903837
75,51,-0.003206717,0.002964892,0.007479984,-0.004653412,-0.039115732
75,52,-0.002920322,0.002783748,0.006816028,-0.0044216,-0.036488791
75,53,-0.002659338,0.002611751,0.006210635,-0.004195146,-0.034024782
75,54,-0.002421524,0.002448672,0.005658683,-0.003974839,-0.031713452
75,55,-0.002204836,0.002294253,0.005155481,-0.003761299,-0.029546987
75,56,-0.002007408,0.002148214,0.004696746,-0.003554995,-0.02751764
75,57,-0.00182754,0.00201026,0.004278573,-0.003356266,-0.025617899
75,58,-0.00166368,0.001880084,0.003897396,-0.003165337,-0.023840537
75,59,-0.001514411,0.001757372,0.003549961,-0.00298234,-0.02217861
75,60,-0.001378443,0.001641806,0.0032333,-0.002807326,-0.020625459
75,61,-0.001254598,0.001533067,0.002944702,-0.002640279,-0.019174714
75,62,-0.001141801,0.00143084,0.002681714,-0.002481118,-0.017820073
75,63,-0.001039075,0.001334812,0.002442017,-0.002329755,-0.016556744
75,64,-0.000945526,0.001244674,0.002223634,-0.002185994,-0.015377437
75,65,-0.000860342,0.001160125,0.002024453,-0.002049762,-0.014280814
75,66,-0.000782776,0.001080876,0.001843458,-0.001920503,-0.013250298
75,67,-0.000712149,0.001006643,0.001678192,-0.00179843,-0.012301089
75,68,-0.000647848,0.00093715,0.00152772,-0.001683056,-0.011411408
75,69,-0.000589311,0.000872133,0.001390639,-0.001574177,-0.010584468
75,70,-0.000536023,0.000811338,0.001265774,-0.001471528,-0.009814874
75,71,-0.000487518,0.000754523,0.001152043,-0.001374846,-0.00909901
75,72,-0.000443368,0.000701453,0.00104846,-0.001283866,-0.008433364
75,73,-0.000403187,0.000651906,0.000954124,-0.001198326,-0.007814608
75,74,-0.000366619,0.000605671,0.000868217,-0.001117964,-0.007239624
75,75,-0.000333342,0.000562546,0.000789989,-0.001042525,-0.006705479
75,76,-0.000303061,0.00052234,0.000718759,-0.000971759,-0.006209419
75,77,-0.00027551,0.00048487,0.000653905,-0.000905422,-0.005748862
75,78,-0.000250443,0.000449964,0.000594861,-0.000843278,-0.005321386
75,79,-0.000227638,0.000417461,0.000541108,-0.000785098,-0.004924722
75,80,-0.000206893,0.000387205,0.000492176,-0.000730662,-0.004556747
75,81,-0.000188023,0.000359052,0.000447636,-0.000679757,-0.004215473
75,82,-0.00017086,0.000332865,0.000407096,-0.000632181,-0.00389904
75,83,-0.00015525,0.000308514,0.0003702,-0.000587739,-0.003605712
75,84,-0.000141055,0.000285879,0.000336622,-0.000546246,-0.003333866
75,85,-0.000128146,0.000264845,0.000306066,-0.000507523,-0.003081985
75,86,-0.000116408,0.000245305,0.000278261,-0.000471403,-0.002848655
75,87,-0.000105736,0.000227158,0.000252963,-0.000437726,-0.002632558
75,88,-9.60E-05,0.00021031,0.000229946,-0.000406339,-0.002432462
75,89,-8.72E-05,0.000194672,0.000209007,-0.000377099,-0.00224722
75,90,-7.92E-05,0.000180161,0.00018996,-0.00034987,-0.002075748
75,91,-7.19E-05,0.0001667,0.000172631,-0.000324524,-0.001917129
75,92,-6.53E-05,0.000154215,0.000156872,-0.000300937,-0.001770297
75,93,-5.93E-05,0.000142639,0.00014254,-0.000278996,-0.00163451
75,94,-5.38E-05,0.000131908,0.000129505,-0.000258594,-0.001508916
75,95,-4.88E-05,0.000121964,0.000117653,-0.000239627,-0.001392779
75,96,-4.43E-05,0.000112749,0.000106875,-0.000222002,-0.001285404
75,97,-4.02E-05,0.000104213,9.71E-05,-0.000205629,-0.001186148
75,98,-3.65E-05,9.63E-05,8.82E-05,-0.000190422,-0.001094411
75,99,-3.31E-05,8.90E-05,8.01E-05,-0.000176302,-0.001009639
75,100,-3.00E-05,8.22E-05,7.27E-05,-0.000163197,-0.000931314
76,0,-0.118090452,0,0,0,-1.999999985
76,1,-0.121294635,-0.001603138,-0.160418008,-0.080313618,-1.999999985
76,2,-0.130957374,-0.006450235,-0.32334687,-0.162513558,-1.999999825
76,3,-0.147229237,-0.014654612,-0.4912908,-0.248494839,-1.999999476
76,4,-0.164045146,-0.023246366,-0.350648616,-0.181948304,1.945631948
76,5,-0.175271953,-0.029225044,-0.211498161,-0.117586504,1.999999692
76,6,-0.181015777,-0.032691081,-0.076163954,-0.056065575,1.999999292
76,7,-0.181389381,-0.033728361,0.057341993,0.004096188,1.999999173
76,8,-0.176426612,-0.032362044,0.190981676,0.064357345,1.99999877
76,9,-0.166082898,-0.028558995,0.326719034,0.126178169,1.999997626
76,10,-0.150234605,-0.022227224,0.46654715,0.191045143,1.999992867
76,11,-0.130428268,-0.014090218,0.524836164,0.216605482,0.906536727
76,12,-0.112812875,-0.007160021,0.356819455,0.130573583,-1.999940388
76,13,-0.101828744,-0.003603739,0.19284884,0.047587859,-1.999764382
76,14,-0.093921451,-0.001615156,0.202776298,0.052036684,0.149826386
76,15,-0.08584312,0.000446318,0.201410315,0.051239554,-0.011370989
76,16,-0.078251041,0.002268011,0.178432459,0.040024265,-0.300900255
76,17,-0.071404712,0.003734399,0.164076227,0.033439333,-0.209105645
76,18,-0.065130751,0.004943746,0.149780451,0.027146961,-0.221468051
76,19,-0.059403688,0.005918293,0.136700537,0.021676247,-0.21695872
76,20,-0.054177203,0.006688869,0.124724805,0.016928367,-0.21169598
76,21,-0.049407471,0.007283453,0.113839772,0.012859325,-0.204738482
76,22,-0.045054462,0.007726743,0.103868834,0.009348784,-0.198386213
76,23,-0.041081875,0.008040382,0.094801684,0.006364045,-0.190784864
76,24,-0.03745334,0.00824503,0.086651898,0.003888491,-0.181842948
76,25,-0.034149269,0.008352095,0.078565732,0.001475288,-0.182575124
76,26,-0.031142332,0.00837609,0.07178426,-0.000273168,-0.166885462
76,27,-0.028397117,0.008334921,0.065471129,-0.001789298,-0.160938509
76,28,-0.025892963,0.008238602,0.059723939,-0.003036134,-0.153179909
76,29,-0.023608574,0.008097031,0.054477012,-0.004056333,-0.145751264
76,30,-0.021524764,0.007918693,0.049690094,-0.004878052,-0.138424525
76,31,-0.01962403,0.007710948,0.045319392,-0.005529657,-0.131321627
76,32,-0.017890962,0.007479871,0.041303718,-0.006046892,-0.124726249
76,33,-0.016310782,0.007231042,0.037672684,-0.006418989,-0.117558878
76,34,-0.01486942,0.006969547,0.034361175,-0.006681464,-0.11105756
76,35,-0.013554729,0.006699409,0.031337952,-0.006852014,-0.104842915
76,36,-0.012355633,0.006424047,0.028580773,-0.006943113,-0.098838754
76,37,-0.011262,0.00614637,0.026064499,-0.006968059,-0.093112389
76,38,-0.010264613,0.005868807,0.023768482,-0.006937385,-0.087633706
76,39,-0.009355044,0.005593394,0.021673874,-0.006860287,-0.082402108
76,40,-0.008525598,0.005321821,0.019762824,-0.006745097,-0.077423329
76,41,-0.007769256,0.005055464,0.018019355,-0.006598908,-0.072688933
76,42,-0.007079609,0.00479544,0.016428941,-0.006427848,-0.068193023
76,43,-0.006450806,0.004542633,0.014978044,-0.006237352,-0.063932961
76,44,-0.005877512,0.004297728,0.013654581,-0.006031975,-0.059898264
76,45,-0.005354853,0.00406124,0.012447393,-0.005815693,-0.056083256
76,46,-0.004878382,0.003833536,0.011346313,-0.005591901,-0.052479804
76,47,-0.00444404,0.003614858,0.010342125,-0.005363455,-0.049079005
76,48,-0.004048125,0.003405343,0.009426149,-0.005132911,-0.045876041
76,49,-0.003687262,0.003205033,0.008590736,-0.00490229,-0.042858806
76,50,-0.003358359,0.003013902,0.007829357,-0.004673051,-0.040013437
76,51,-0.003058601,0.002831857,0.007134682,-0.004447068,-0.037349341
76,52,-0.002785427,0.002658751,0.006501359,-0.004225245,-0.034840576
76,53,-0.002536491,0.002494398,0.005923901,-0.004008592,-0.032487216
76,54,-0.002309656,0.002338575,0.005397418,-0.003797857,-0.030279773
76,55,-0.002102972,0.002191035,0.004917435,-0.003593627,-0.028210744
76,56,-0.00191466,0.00205151,0.00447987,-0.003396345,-0.026272718
76,57,-0.001743097,0.001919716,0.004080995,-0.00320633,-0.024458514
76,58,-0.001586803,0.001795358,0.00371741,-0.003023794,-0.022761222
76,59,-0.001444427,0.001678135,0.00338601,-0.002848858,-0.021174203
76,60,-0.001314739,0.001567744,0.003083965,-0.00268157,-0.019691092
76,61,-0.001196613,0.001463879,0.002808706,-0.002521902,-0.018305572
76,62,-0.001089027,0.001366236,0.002557813,-0.002369814,-0.017012868
76,63,-0.000991046,0.001274517,0.002329216,-0.002225149,-0.015805604
76,64,-0.000901821,0.001188426,0.002120702,-0.002087881,-0.01468264
76,65,-0.000820571,0.001107678,0.001931229,-0.001957456,-0.013626517
76,66,-0.000746584,0.001031995,0.001758201,-0.001834148,-0.012653883
76,67,-0.000679221,0.000961102,0.001600656,-0.001717475,-0.011741617
76,68,-0.000617892,0.000894737,0.001457123,-0.001607256,-0.010893438
76,69,-0.000562059,0.00083265,0.001326372,-0.001503243,-0.010103799
76,70,-0.000511234,0.000774595,0.001207274,-0.001405185,-0.009369041
76,71,-0.00046497,0.000720341,0.001098796,-0.001312832,-0.008685607
76,72,-0.000422862,0.000669666,0.000999997,-0.001225928,-0.008050118
76,73,-0.000384537,0.000622356,0.00091002,-0.001144223,-0.007459405
76,74,-0.000349659,0.000578209,0.000828081,-0.001067468,-0.006910488
76,75,-0.000317921,0.000537032,0.000753467,-0.000995417,-0.006400564
76,76,-0.00028904,0.000498643,0.000685528,-0.000927831,-0.005927005
76,77,-0.000262762,0.000462867,0.000623671,-0.000864477,-0.005487344
76,78,-0.000238854,0.00042954,0.000567354,-0.000805129,-0.005079269
76,79,-0.000217104,0.000398507,0.000516085,-0.000749568,-0.004700612
76,80,-0.000197318,0.000369621,0.000469415,-0.000697584,-0.004349345
76,81,-0.000179321,0.000342743,0.000426933,-0.000648974,-0.00402357
76,82,-0.000162951,0.000317742,0.000388267,-0.000603544,-0.003721513
76,83,-0.000148064,0.000294494,0.000353076,-0.000561107,-0.003441513
76,84,-0.000134525,0.000272885,0.00032105,-0.000521486,-0.003182021
76,85,-0.000122213,0.000252804,0.000291906,-0.000484512,-0.00294159
76,86,-0.000111018,0.00023415,0.000265387,-0.000450023,-0.002718869
76,87,-0.00010084,0.000216827,0.000241259,-0.000417868,-0.002512599
76,88,-9.16E-05,0.000200743,0.000219306,-0.0003879,-0.002321604
76,89,-8.32E-05,0.000185815,0.000199335,-0.000359983,-0.00214479
76,90,-7.55E-05,0.000171962,0.000181169,-0.000333985,-0.00198112
76,91,-6.86E-05,0.000159112,0.000164641,-0.000309786,-0.00182972
76,92,-6.23E-05,0.000147195,0.000149611,-0.000287267,-0.001689571
76,93,-5.65E-05,0.000136145,0.000135941,-0.000266321,-0.001559966
76,94,-5.13E-05,0.000125901,0.00012351,-0.000246842,-0.001440091
76,95,-4.66E-05,0.000116409,0.000112205,-0.000228736,-0.001329242
76,96,-4.23E-05,0.000107613,0.000101927,-0.00021191,-0.001226758
76,97,-3.83E-05,9.95E-05,9.26E-05,-0.000196278,-0.001132024
76,98,-3.48E-05,9.19E-05,8.41E-05,-0.000181761,-0.001044467
76,99,-3.16E-05,8.49E-05,7.64E-05,-0.000168283,-0.000963558
76,100,-2.86E-05,7.85E-05,6.93E-05,-0.000155772,-0.000888803
77,0,-0.113065327,0,0,0,-1.999999904
77,1,-0.116269509,-0.001603138,-0.160418001,-0.080313615,-1.999999904
77,2,-0.125932248,-0.006450235,-0.323346869,-0.162513557,-1.999999898
77,3,-0.14218186,-0.014643479,-0.490176973,-0.247937233,-1.986106199
77,4,-0.158865909,-0.023169181,-0.345161767,-0.179197319,1.999999431
77,5,-0.169871505,-0.0290365,-0.205909471,-0.11475836,1.999999574
77,6,-0.175388221,-0.032386734,-0.070381505,-0.053091847,1.999999847
77,7,-0.175525043,-0.033300958,0.063415408,0.007287733,1.999999399
77,8,-0.170311796,-0.031801342,0.197450255,0.067844139,1.999999668
77,9,-0.159699576,-0.027851531,0.333695296,0.130044093,1.999998103
77,10,-0.143560061,-0.021356029,0.474153175,0.195381742,1.99999421
77,11,-0.12344594,-0.01304013,0.532642007,0.221230727,0.899594917
77,12,-0.10550114,-0.005911987,0.365510982,0.135865717,-1.999985684
77,13,-0.094148855,-0.0021286,0.202595511,0.053673693,-1.999842253
77,14,-0.086928118,-0.000429036,0.158664084,0.031471644,-0.53733204
77,15,-0.079867869,0.001186866,0.194559862,0.049482073,0.445571873
77,16,-0.07268052,0.002875678,0.165029107,0.035124674,-0.38952784
77,17,-0.06633238,0.004167198,0.152547233,0.029578316,-0.190746815
77,18,-0.060500714,0.00523304,0.139175902,0.02381866,-0.213438643
77,19,-0.055180305,0.006084187,0.126956175,0.018822384,-0.208424833
77,20,-0.05032488,0.006750474,0.115902486,0.01455752,-0.201270992
77,21,-0.045892996,0.007257869,0.105758266,0.010862164,-0.195642726
77,22,-0.041848815,0.007628288,0.096499387,0.007695247,-0.188865231
77,23,-0.038153483,0.00788408,0.088300751,0.005119489,-0.17866417
77,24,-0.034787806,0.008036856,0.080003148,0.00253434,-0.181906564
77,25,-0.031725783,0.008100825,0.073106437,0.000670408,-0.165433025
77,26,-0.028930041,0.008095186,0.066679927,-0.000952866,-0.159833068
77,27,-0.026379706,0.008030341,0.060828357,-0.002295779,-0.15229037
77,28,-0.024053099,0.007916624,0.055487073,-0.003401231,-0.145027167
77,29,-0.021930714,0.007762902,0.050612036,-0.00429994,-0.137879585
77,30,-0.019994756,0.007576872,0.046161483,-0.005019863,-0.130900359
77,31,-0.018229358,0.00736501,0.042080654,-0.005594059,-0.124321645
77,32,-0.016619668,0.007133083,0.038373485,-0.006025062,-0.117468762
77,33,-0.015151492,0.006886372,0.035002992,-0.006334767,-0.110908076
77,34,-0.013812278,0.006629217,0.031924003,-0.006548218,-0.104789251
77,35,-0.012590784,0.006365226,0.029116108,-0.006677305,-0.09884125
77,36,-0.01147669,0.006097487,0.026553476,-0.006735974,-0.093164764
77,37,-0.010460615,0.005828591,0.024215056,-0.006735223,-0.087727783
77,38,-0.009533977,0.005560721,0.022081738,-0.006684612,-0.082529389
77,39,-0.008688941,0.005295693,0.02013531,-0.006592863,-0.077577948
77,40,-0.007918362,0.005035,0.018359519,-0.006467393,-0.072865162
77,41,-0.007215711,0.004779861,0.016739583,-0.006314617,-0.068385881
77,42,-0.006575033,0.004531253,0.015261707,-0.006140245,-0.064138516
77,43,-0.005990895,0.004289941,0.013913601,-0.00594906,-0.060112782
77,44,-0.005458333,0.004056514,0.012683899,-0.005745255,-0.056303726
77,45,-0.00497282,0.003831403,0.011562256,-0.005532409,-0.052703572
77,46,-0.004530221,0.003614909,0.010539283,-0.005313554,-0.049303951
77,47,-0.004126768,0.003407219,0.009606146,-0.005091396,-0.046100274
77,48,-0.003759023,0.00320842,0.008755051,-0.004868095,-0.043080904
77,49,-0.003423837,0.003018527,0.007979375,-0.004645215,-0.040231662
77,50,-0.003118343,0.002837483,0.007271618,-0.004424762,-0.037563323
77,51,-0.002839931,0.002665172,0.006626355,-0.004207725,-0.035049089
77,52,-0.002586215,0.002501436,0.006037991,-0.003995202,-0.03268969
77,53,-0.002355017,0.002346077,0.005501548,-0.003788018,-0.030475696
77,54,-0.002144351,0.002198869,0.005012472,-0.003586829,-0.028399743
77,55,-0.001952404,0.002059564,0.004566602,-0.003392139,-0.026454533
77,56,-0.001777524,0.001927893,0.004160145,-0.003204321,-0.02463298
77,57,-0.001618203,0.001803579,0.003789636,-0.003023636,-0.022928256
77,58,-0.001473064,0.001686331,0.003451916,-0.00285025,-0.02133379
77,59,-0.001340854,0.001575859,0.003144099,-0.002684246,-0.019843274
77,60,-0.001220428,0.001471866,0.002863573,-0.002525631,-0.018450437
77,61,-0.001110743,0.001374057,0.00260787,-0.002374397,-0.017150556
77,62,-0.001010847,0.001282142,0.002374883,-0.002230412,-0.015936263
77,63,-0.000919872,0.001195832,0.002162566,-0.002093571,-0.014803914
77,64,-0.00083703,0.001114844,0.001968929,-0.001963797,-0.013750065
77,65,-0.000761593,0.001038906,0.001792946,-0.001840586,-0.012759877
77,66,-0.000692902,0.000967751,0.001632266,-0.00172415,-0.011847319
77,67,-0.000630363,0.000901118,0.001485962,-0.001614038,-0.010991982
77,68,-0.000573427,0.000838758,0.001352675,-0.001510068,-0.010196778
77,69,-0.000521595,0.000780432,0.00123126,-0.001411997,-0.009456585
77,70,-0.000474414,0.000725907,0.00112067,-0.001319581,-0.008767946
77,71,-0.000431468,0.000674964,0.001019943,-0.001232576,-0.008127504
77,72,-0.00039238,0.000627392,0.000928206,-0.001150737,-0.007532078
77,73,-0.000356806,0.000582988,0.000844663,-0.001073821,-0.006978684
77,74,-0.000324433,0.000541561,0.000768585,-0.001001589,-0.006464514
77,75,-0.000294974,0.000502929,0.000699311,-0.000933806,-0.005986933
77,76,-0.000268168,0.000466919,0.000636235,-0.000870243,-0.005543467
77,77,-0.000243779,0.000433367,0.000578807,-0.000810678,-0.005131796
77,78,-0.000221591,0.000402117,0.000526525,-0.000754895,-0.004749745
77,79,-0.000201406,0.000373022,0.00047893,-0.000702685,-0.004395278
77,80,-0.000183044,0.000345945,0.000435605,-0.000653849,-0.004066489
77,81,-0.000166342,0.000320753,0.00039617,-0.000608193,-0.003761594
77,82,-0.000151152,0.000297325,0.000360278,-0.000565534,-0.003478926
77,83,-0.000137337,0.000275543,0.000327613,-0.000525694,-0.003216928
77,84,-0.000124774,0.000255299,0.000297887,-0.000488506,-0.002974143
77,85,-0.00011335,0.00023649,0.000270836,-0.00045381,-0.002749215
77,86,-0.000102963,0.000219019,0.000246223,-0.000421452,-0.002540874
77,87,-9.35E-05,0.000202796,0.000223829,-0.000391289,-0.002347941
77,88,-8.49E-05,0.000187736,0.000203455,-0.000363183,-0.002169311
77,89,-7.71E-05,0.00017376,0.000184922,-0.000337004,-0.002003942
77,90,-7.00E-05,0.000160793,0.00016806,-0.000312632,-0.001850953
77,91,-6.36E-05,0.000148765,0.000152725,-0.000289946,-0.001709319
77,92,-5.77E-05,0.000137611,0.000138777,-0.000268841,-0.001578327
77,93,-5.24E-05,0.00012727,0.000126093,-0.000249211,-0.001457156
77,94,-4.76E-05,0.000117685,0.000114557,-0.000230961,-0.001345099
77,95,-4.32E-05,0.000108804,0.000104068,-0.000213998,-0.001241487
77,96,-3.92E-05,0.000100575,9.45E-05,-0.000198236,-0.001145701
77,97,-3.56E-05,9.30E-05,8.59E-05,-0.000183596,-0.001057164
77,98,-3.23E-05,8.59E-05,7.80E-05,-0.000170001,-0.000975342
77,99,-2.93E-05,7.94E-05,7.08E-05,-0.000157381,-0.000899736
77,100,-2.66E-05,7.33E-05,6.37E-05,-0.000145948,-0.000836869
78,0,-0.108040201,0,0,0,-1.999999861
78,1,-0.111244384,-0.001603138,-0.160417998,-0.080313613,-1.999999861
78,2,-0.120907121,-0.006450235,-0.323346841,-0.162513543,-1.99999959
78,3,-0.136914587,-0.014522332,-0.478056133,-0.241869282,-1.834918572
78,4,-0.153110771,-0.022803001,-0.332856975,-0.172989357,1.99999935
78,5,-0.163617197,-0.028416734,-0.193221526,-0.10826149,1.999999509
78,6,-0.168615231,-0.031498708,-0.057098789,-0.046148614,1.999999819
78,7,-0.168205094,-0.032123487,0.07752003,0.014846067,1.999999286
78,8,-0.162407157,-0.030306213,0.212623039,0.07620068,1.999998844
78,9,-0.151162223,-0.026002866,0.350205132,0.139399435,1.999997606
78,10,-0.13433072,-0.019109533,0.492293844,0.205956512,1.999997201
78,11,-0.115016577,-0.011124445,0.474447039,0.194076137,-0.076516288
78,12,-0.099375668,-0.005064447,0.308378217,0.109511711,-1.999890631
78,13,-0.090296609,-0.002327228,0.145931587,0.02761745,-1.997102582
78,14,-0.083307999,-0.000654176,0.203718021,0.056199423,0.737889486
78,15,-0.07579323,0.001276986,0.172273568,0.040548555,-0.396622545
78,16,-0.069178038,0.002768096,0.158681536,0.034153568,-0.189946941
78,17,-0.063106059,0.004009162,0.145080155,0.028021784,-0.203457861
78,18,-0.057561045,0.00501806,0.132302854,0.022522371,-0.204175235
78,19,-0.052500849,0.005823802,0.12081263,0.017843992,-0.196963475
78,20,-0.047881079,0.006454926,0.110258653,0.013774306,-0.192290641
78,21,-0.043664933,0.006934803,0.100611594,0.010266706,-0.186386735
78,22,-0.039813774,0.00728653,0.091992497,0.007354277,-0.177597238
78,23,-0.03630177,0.007525796,0.083639129,0.004632567,-0.177169028
78,24,-0.03310538,0.007666257,0.076198774,0.002404284,-0.167602144
78,25,-0.030190454,0.007726101,0.069555386,0.00059385,-0.158608018
78,26,-0.027530346,0.007719131,0.06344913,-0.000943018,-0.152143518
78,27,-0.025103567,0.007656043,0.057881566,-0.002217593,-0.145056757
78,28,-0.022889661,0.007546575,0.052799423,-0.003266541,-0.13813435
78,29,-0.020870075,0.007399151,0.048160558,-0.004119188,-0.131326077
78,30,-0.019028042,0.007221,0.043917746,-0.004805863,-0.124772298
78,31,-0.017348527,0.007018246,0.040031421,-0.005351761,-0.118442636
78,32,-0.015816864,0.006796634,0.036522682,-0.005750598,-0.111635885
78,33,-0.014419583,0.006561164,0.03331053,-0.006046054,-0.10568274
78,34,-0.013145079,0.006315791,0.030382504,-0.006246685,-0.099769163
78,35,-0.01198258,0.00606398,0.027709457,-0.006368656,-0.094140369
78,36,-0.010922308,0.005808642,0.025270653,-0.006423304,-0.088722339
78,37,-0.009955314,0.005552253,0.023045458,-0.006421387,-0.083540182
78,38,-0.009073433,0.005296881,0.021015141,-0.006372268,-0.078592347
78,39,-0.008269214,0.005044251,0.019162722,-0.006284062,-0.073875518
78,40,-0.007535851,0.004795783,0.017472832,-0.006163773,-0.069384907
78,41,-0.006867136,0.004552632,0.015931042,-0.006017679,-0.065121383
78,42,-0.006257403,0.004315724,0.014524575,-0.005851032,-0.061074466
78,43,-0.005701477,0.004085786,0.013241576,-0.00566846,-0.0572407
78,44,-0.005194638,0.003863375,0.012071264,-0.005473928,-0.053612962
78,45,-0.004732573,0.003648902,0.01100385,-0.005270812,-0.050183549
78,46,-0.004311353,0.003442649,0.010030129,-0.005062127,-0.046948549
78,47,-0.003927393,0.003244789,0.009141951,-0.004850316,-0.043897002
78,48,-0.003577407,0.003055412,0.008332495,-0.004637133,-0.041013543
78,49,-0.003258407,0.002874528,0.00759383,-0.004424877,-0.038312586
78,50,-0.002967671,0.002702076,0.006920364,-0.004214682,-0.035764554
78,51,-0.002702708,0.002537948,0.006306252,-0.004007827,-0.033371833
78,52,-0.002461248,0.002381992,0.005746304,-0.003805287,-0.031124922
78,53,-0.002241219,0.002234021,0.005235771,-0.003607852,-0.029016656
78,54,-0.00204073,0.002093816,0.004770316,-0.003416144,-0.027039878
78,55,-0.001858056,0.001961141,0.004345982,-0.003230642,-0.025187611
78,56,-0.001691624,0.001835741,0.003959156,-0.003051698,-0.023453115
78,57,-0.00154,0.001717349,0.003606543,-0.002879559,-0.021829883
